id,target,ps_ind_01,ps_ind_02_cat,ps_car_11_cat
6583,0,0,3,40
6584,0,2,2,95
6586,0,1,1,24
6590,0,1,2,70
6593,0,1,1,104
6595,0,5,2,26
6598,0,0,1,65
6601,0,2,1,104
6602,0,5,3,64
6605,0,4,1,48
6607,1,0,2,33
6610,0,0,3,38
6611,0,7,1,83
6613,0,2,1,104
6616,1,0,3,65
6620,1,1,1,103
6621,0,4,2,99
6623,0,1,2,104
6624,0,0,1,17
6625,0,1,4,90
6626,0,0,1,104
6629,0,7,1,5
6631,0,0,2,36
6636,0,1,1,74
6637,0,3,1,12
6639,0,0,1,82
6641,0,5,1,15
6642,1,3,1,74
6645,0,3,1,60
6647,0,0,1,5
6648,0,1,1,95
6650,0,7,1,56
6651,0,2,2,18
6653,0,5,1,99
6656,0,1,2,88
6660,0,5,1,64
6662,0,1,1,44
6664,0,1,1,94
6665,0,1,1,103
6667,0,0,1,40
6668,0,3,2,83
6673,0,3,1,85
6674,0,3,1,5
6677,1,4,1,104
6685,0,1,1,39
6686,0,5,2,25
6689,0,6,1,28
6691,0,0,2,57
6696,0,0,3,13
6699,0,3,1,49
6701,0,2,1,16
6702,0,2,1,53
6707,0,4,2,79
6711,0,2,1,5
6713,0,4,1,104
6715,0,1,1,104
6720,0,1,1,92
6724,0,6,1,104
6725,0,0,1,103
6727,0,0,2,11
6733,0,3,1,65
6740,0,5,3,20
6741,0,3,2,36
6742,0,0,3,87
6744,0,1,2,32
6748,0,1,1,32
6750,0,4,1,41
6751,0,3,1,76
6755,0,0,1,6
6758,0,1,1,70
6759,0,1,1,49
6765,0,0,1,64
6771,0,0,3,66
6773,0,2,1,62
6776,0,1,1,46
6777,0,4,2,16
6778,0,0,1,12
6779,0,0,1,34
6781,0,3,1,70
6784,0,0,1,104
6792,0,2,1,92
6793,0,1,1,67
6795,0,0,1,15
6797,0,0,1,39
6800,0,2,1,104
6802,0,0,1,14
6803,0,0,2,28
6804,0,2,1,104
6806,0,3,1,16
6816,0,0,1,32
6821,0,0,1,31
6822,0,0,1,81
6823,0,7,1,32
6824,0,0,2,32
6825,0,2,1,5
6828,0,7,1,83
6835,0,0,1,99
6839,0,0,3,51
6844,0,1,1,28
6846,0,5,1,34
6848,0,4,1,83
6849,0,0,1,5
6853,0,0,1,17
6856,0,3,2,92
6857,0,0,2,25
6860,0,5,1,64
6865,0,2,1,3
6866,0,0,2,104
6867,0,5,1,104
6868,0,5,1,104
6871,0,1,1,104
6874,0,1,1,102
6877,0,0,1,31
6879,0,0,1,68
6880,0,1,1,46
6883,0,0,1,40
6885,0,5,1,75
6887,0,2,1,87
6888,0,1,1,39
6892,1,1,1,90
6893,0,1,1,87
6894,0,6,1,4
6898,0,5,2,77
6900,0,0,1,94
6902,0,3,1,26
6903,0,1,1,77
6905,0,1,1,83
6910,0,1,3,34
6913,0,1,1,85
6915,0,2,1,19
6917,0,0,1,53
6918,0,0,1,22
6919,0,0,1,103
6925,0,2,1,31
6926,0,0,1,82
6931,0,4,1,82
6932,0,0,2,78
6936,0,1,2,104
6937,0,2,1,104
6938,0,1,1,37
6939,0,0,1,104
6940,0,1,1,104
6944,0,2,1,65
6946,0,2,2,65
6947,0,0,2,93
6950,1,1,1,104
6953,0,2,1,43
6955,0,0,1,70
6956,0,0,1,82
6957,0,0,1,55
6958,0,0,1,60
6959,0,0,1,104
6960,0,2,1,66
6963,0,0,1,25
6964,0,3,2,83
6966,0,0,1,104
6968,0,0,1,83
6979,0,0,1,12
6980,0,5,1,19
6981,0,4,1,104
6982,0,2,1,103
6983,0,1,1,28
6984,0,1,3,16
6989,0,3,1,83
6990,0,1,1,16
6993,0,2,1,104
6996,0,1,3,10
6997,0,1,1,11
6998,0,5,2,73
6999,0,1,2,49
7001,0,2,1,74
7002,0,1,1,10
7003,0,2,1,65
7004,0,1,1,38
7008,0,3,1,83
7009,0,7,1,22
7011,0,1,1,104
7013,0,1,1,44
7014,0,5,1,104
7019,0,1,3,104
7023,0,5,1,64
7024,1,5,4,5
7026,0,4,1,31
7027,0,0,1,50
7031,0,1,2,101
7033,0,3,1,60
7035,0,0,2,104
7039,0,1,2,3
7045,0,0,3,2
7047,0,2,1,13
7050,1,0,1,31
7051,0,1,1,49
7054,0,0,1,10
7056,0,0,1,87
7057,0,1,2,85
7062,0,3,1,104
7063,0,1,1,99
7067,0,0,2,104
7071,0,1,2,101
7075,0,4,2,19
7076,0,5,1,66
7077,0,2,1,27
7078,0,7,1,68
7080,0,0,2,82
7083,0,6,2,84
7088,0,1,3,103
7089,0,3,1,67
7092,0,5,1,13
7093,0,4,2,16
7094,0,0,1,15
7095,0,1,1,23
7096,0,2,1,103
7100,1,0,2,65
7103,0,3,1,65
7105,0,1,1,1
7106,0,0,1,60
7107,0,1,1,13
7109,0,2,1,104
7111,0,0,2,28
7113,0,4,1,104
7115,0,4,1,55
7117,0,0,1,74
7120,0,2,1,48
7121,0,0,2,64
7123,0,4,1,104
7124,0,5,1,104
7127,0,2,1,104
7128,0,6,1,104
7129,0,7,1,84
7131,0,3,1,65
7132,0,3,1,64
7134,0,4,1,104
7135,0,5,2,70
7138,0,0,2,48
7141,0,0,1,104
7142,0,0,1,104
7143,0,3,2,104
7148,0,0,1,100
7149,0,6,1,104
7152,0,0,2,104
7158,0,4,1,20
7159,0,0,1,74
7160,0,2,1,55
7168,0,0,1,83
7172,1,0,1,31
7176,0,2,1,64
7179,0,4,1,104
7181,0,1,2,75
7182,0,0,1,95
7186,0,1,1,85
7187,0,6,1,104
7190,0,1,1,27
7194,0,2,1,92
7196,0,1,1,80
7198,0,3,1,32
7201,0,0,3,48
7202,0,6,1,101
7203,0,1,1,104
7204,1,0,1,25
7206,0,2,3,5
7207,0,2,1,64
7210,0,1,2,88
7216,0,1,1,70
7217,0,0,3,22
7219,0,0,2,60
7223,0,1,1,104
7226,0,4,1,60
7235,0,1,1,65
7236,0,1,2,64
7237,0,1,1,103
7241,0,1,2,104
7245,0,0,1,42
7251,0,1,2,4
7253,0,0,2,70
7254,0,0,1,1
7255,0,0,3,104
7256,0,2,1,67
7263,0,0,2,8
7264,0,3,1,26
7267,0,1,1,34
7270,0,1,1,104
7271,0,0,1,31
7272,0,0,2,93
7277,0,2,2,104
7278,0,0,1,28
7279,0,1,1,46
7280,0,0,1,104
7282,0,1,1,94
7285,0,1,1,51
7287,0,7,1,84
7289,0,7,1,104
7292,0,0,1,50
7298,0,1,1,72
7301,0,5,4,104
7302,0,0,2,103
7304,0,1,1,53
7306,0,1,1,53
7312,0,2,1,24
7313,0,0,1,17
7317,0,2,1,42
7319,0,2,2,49
7323,0,1,1,25
7327,0,2,3,104
7329,0,0,1,101
7330,0,0,1,78
7334,0,0,1,17
7336,0,0,1,10
7337,0,3,2,104
7341,0,3,1,2
7342,0,1,1,73
7344,0,4,1,87
7347,0,2,3,78
7348,0,4,2,73
7352,0,1,1,104
7354,0,4,2,28
7355,0,1,2,102
7360,0,0,1,104
7361,1,0,4,104
7362,0,4,2,7
7364,0,0,1,29
7365,0,5,1,37
7369,0,5,4,101
7370,0,0,2,33
7374,0,0,1,80
7375,0,0,1,83
7378,0,5,1,104
7381,0,0,1,104
7382,0,0,1,41
7384,0,2,1,17
7388,0,0,1,94
7391,0,0,1,12
7392,0,1,1,104
7399,0,5,1,104
7400,0,5,1,29
7401,0,0,1,67
7402,0,0,1,104
7408,0,1,2,104
7409,0,5,1,5
7413,0,0,1,78
7414,0,5,2,88
7416,0,0,1,68
7419,0,1,1,104
7420,0,0,1,74
7421,0,0,1,11
7426,0,0,1,90
7427,0,0,1,65
7432,0,3,2,36
7433,0,1,1,58
7434,0,5,1,71
7442,0,1,1,66
7445,0,3,1,65
7447,0,7,2,87
7449,0,0,3,5
7452,0,5,1,104
7453,0,0,1,53
7455,0,1,3,43
7457,0,1,1,99
7464,0,0,3,21
7466,0,5,1,104
7468,0,0,1,104
7470,0,3,1,104
7473,0,3,1,75
7474,0,0,1,100
7477,0,0,2,87
7478,0,4,1,87
7481,0,0,2,104
7483,0,5,1,102
7484,0,3,1,67
7485,0,1,1,40
7486,0,0,1,25
7488,0,1,1,67
7489,0,1,1,67
7494,0,7,4,40
7496,0,1,1,87
7498,0,2,1,64
7499,0,4,1,28
7502,1,2,1,41
7505,0,0,1,76
7506,0,2,1,67
7507,0,5,1,104
7516,0,5,1,87
7524,0,1,1,87
7526,0,2,1,5
7528,0,0,3,1
7529,0,5,1,104
7530,0,5,2,37
7531,0,1,1,49
7532,0,1,1,104
7538,0,2,2,84
7540,0,2,1,89
7542,1,5,1,3
7545,0,0,1,12
7551,0,0,1,96
7553,0,0,1,104
7556,0,1,1,28
7557,1,0,1,12
7560,0,2,1,34
7561,0,5,3,67
7568,0,4,1,7
7569,0,4,1,28
7571,0,5,1,85
7572,0,0,2,88
7577,0,1,1,38
7578,0,5,1,87
7580,0,5,1,104
7581,0,0,1,92
7593,0,1,1,30
7594,0,1,1,32
7596,0,6,2,31
7597,0,3,2,84
7603,0,0,2,19
7606,0,0,1,28
7607,0,4,1,89
7608,0,1,1,10
7612,0,0,1,87
7613,0,0,1,64
7614,0,3,2,32
7615,0,0,1,30
7617,0,5,1,55
7620,0,3,1,88
7621,0,1,1,3
7622,0,1,1,42
7623,0,4,1,104
7624,0,0,2,104
7625,0,1,1,57
7626,0,0,2,83
7628,0,2,1,84
7632,0,5,1,101
7634,0,1,1,95
7636,0,5,1,64
7638,0,2,1,9
7639,0,5,1,104
7640,0,1,2,32
7643,0,0,1,55
7645,0,2,1,20
7646,0,0,1,28
7648,0,5,1,78
7649,0,6,1,56
7650,0,4,1,27
7651,0,3,1,32
7655,0,2,1,97
7658,0,1,2,83
7659,0,1,1,94
7662,0,1,1,53
7665,0,3,1,101
7666,0,1,1,64
7667,1,2,1,10
7668,0,1,2,33
7672,0,3,1,11
7674,0,1,1,31
7676,0,0,1,104
7680,0,2,1,88
7681,0,0,1,104
7686,0,0,1,32
7689,0,0,1,11
7710,0,2,1,24
7724,0,0,1,10
7731,0,1,1,104
7733,0,2,2,78
7735,0,0,1,7
7736,0,1,2,84
7739,0,5,2,103
7746,0,4,1,32
7752,0,1,2,87
7756,0,1,1,83
7759,0,0,1,53
7762,0,1,2,60
7765,0,0,1,63
7766,0,1,2,103
7768,0,0,1,27
7770,0,0,1,25
7774,0,0,2,25
7776,0,2,1,104
7777,0,3,1,28
7780,0,2,1,5
7785,0,0,1,7
7790,0,2,1,46
7796,0,0,1,46
7803,0,3,1,104
7805,0,0,1,104
7806,0,3,1,104
7807,0,5,1,61
7809,0,3,1,1
7810,0,1,1,74
7820,0,1,3,104
7825,0,1,1,85
7827,0,0,1,101
7831,0,3,4,104
7839,0,1,1,99
7848,0,1,1,62
7851,0,1,2,60
7853,0,5,1,79
7854,0,1,1,70
7855,0,1,1,11
7856,0,1,1,51
7858,0,0,1,42
7860,0,4,1,78
7862,0,0,2,20
7864,0,0,1,51
7867,0,2,1,10
7869,0,0,1,104
7875,0,0,2,64
7876,0,1,1,26
7878,0,1,1,87
7879,0,0,2,11
7881,0,0,2,49
7882,0,6,1,91
7885,0,0,1,99
7888,0,4,1,28
7889,0,1,1,50
7892,0,0,2,83
7894,0,2,1,68
7899,0,0,1,104
7900,0,4,1,22
7902,0,2,3,104
7904,1,1,1,104
7905,0,1,1,60
7906,0,6,1,94
7907,0,4,3,72
7909,0,5,1,2
7910,0,0,1,77
7914,0,7,1,104
7915,0,1,3,7
7917,0,3,1,12
7918,0,2,2,16
7921,0,0,1,51
7922,0,0,1,10
7924,0,1,1,11
7926,0,0,1,80
7930,0,0,1,104
7931,0,0,3,27
7939,0,0,2,39
7940,0,5,1,104
7943,0,4,1,31
7944,0,2,3,67
7948,0,2,2,87
7950,0,5,2,32
7952,0,1,1,3
7953,0,1,1,99
7954,1,1,1,60
7960,0,2,1,104
7962,0,7,1,80
7963,0,1,1,100
7965,0,2,1,12
7966,0,0,1,104
7967,0,0,1,21
7974,0,4,1,90
7975,0,2,1,13
7977,0,5,1,104
7978,0,0,1,104
7984,0,1,2,85
7986,0,2,1,33
7988,0,2,1,7
7991,1,1,1,75
7992,0,1,2,64
7999,0,4,2,84
8000,0,0,1,104
8007,0,0,2,28
8010,0,0,2,103
8011,0,7,1,28
8013,0,0,1,51
8014,0,6,1,16
8016,0,0,1,27
8018,0,0,1,87
8019,0,1,1,88
8020,0,0,1,104
8021,0,1,1,26
8027,0,6,1,104
8033,0,2,1,65
8034,0,5,2,29
8038,0,3,1,28
8039,0,1,1,64
8041,0,3,1,50
8042,0,5,1,40
8044,0,0,1,64
8045,0,5,1,19
8047,0,5,1,83
8050,0,5,1,102
8053,0,2,1,48
8054,0,0,1,80
8055,0,3,2,102
8057,0,0,1,99
8059,0,1,1,104
8063,0,5,1,39
8066,0,3,1,30
8067,0,1,2,104
8068,0,1,1,46
8069,0,2,1,39
8070,0,0,1,104
8071,0,0,1,46
8073,0,5,1,7
8074,0,1,1,84
8077,0,2,1,96
8078,0,0,2,8
8079,0,5,1,104
8080,0,2,2,46
8081,0,0,1,52
8082,0,7,1,68
8085,0,0,2,1
8091,0,1,1,57
8092,0,1,1,104
8093,0,7,1,65
8099,0,1,2,87
8100,0,0,1,70
8103,1,7,1,5
8114,0,2,1,11
8115,0,5,1,83
8123,0,0,3,8
8124,0,1,1,78
8128,0,2,2,79
8130,0,0,1,87
8132,0,2,1,91
8133,0,0,1,26
8134,0,1,2,103
8135,0,0,1,7
8136,0,5,1,12
8146,0,2,1,104
8148,0,1,1,87
8149,0,5,3,65
8150,0,2,2,36
8151,0,3,1,103
8152,0,0,1,46
8155,0,1,1,64
8156,0,3,1,9
8157,0,2,1,12
8158,0,1,1,32
8163,0,2,1,31
8165,0,0,2,14
8166,0,5,1,4
8170,0,5,1,2
8171,0,5,1,11
8172,0,0,3,60
8173,0,1,2,49
8174,0,5,1,8
8175,0,0,2,27
8178,0,5,2,82
8180,0,1,2,103
8186,0,2,1,32
8188,0,4,1,81
8197,1,6,1,101
8203,0,2,2,78
8204,0,5,1,87
8209,0,3,1,39
8213,0,3,3,36
8214,0,2,1,103
8216,0,0,2,16
8221,0,0,1,103
8228,0,3,2,60
8229,0,1,1,25
8232,0,2,2,55
8233,0,1,2,44
8238,0,0,1,90
8239,0,1,1,88
8242,0,1,1,104
8243,0,0,1,12
8244,0,0,1,40
8245,0,2,2,93
8246,0,0,1,104
8249,0,0,1,32
8251,0,0,1,90
8252,0,0,1,79
8254,0,0,2,103
8256,1,3,1,3
8260,0,5,1,104
8263,0,1,1,103
8267,0,2,1,61
8269,0,1,1,104
8271,0,0,1,103
8275,0,0,2,32
8278,0,6,1,67
8282,0,1,1,100
8287,0,0,4,64
8291,0,3,2,69
8294,0,1,1,104
8301,0,2,1,67
8304,0,5,1,99
8305,0,3,3,94
8306,0,2,1,27
8309,0,0,1,87
8310,0,0,2,64
8314,0,1,1,37
8316,0,0,1,54
8321,0,2,3,65
8323,0,1,2,16
8326,0,1,2,22
8327,0,1,1,104
8329,0,5,1,96
8331,0,0,1,101
8332,0,2,1,98
8333,0,0,1,5
8340,0,1,1,60
8341,0,1,1,87
8342,0,1,2,29
8343,0,1,1,99
8346,0,4,1,82
8347,0,2,2,68
8348,0,6,1,104
8355,0,0,2,22
8356,0,4,1,95
8357,0,0,1,51
8360,0,6,4,32
8362,0,7,1,83
8366,0,1,2,103
8367,0,7,1,100
8368,1,3,1,64
8370,0,1,1,32
8371,0,0,1,19
8372,0,2,1,5
8377,0,1,1,99
8378,0,7,1,104
8380,0,0,1,104
8381,0,0,3,67
8384,0,0,1,91
8386,0,1,1,28
8387,0,0,1,37
8388,0,7,1,39
8393,0,5,1,104
8398,0,1,1,67
8402,0,2,1,68
8404,0,2,2,39
8407,0,0,1,41
8409,0,0,1,51
8413,0,4,1,81
8415,0,2,1,38
8417,0,1,1,68
8419,0,0,1,10
8420,0,1,1,99
8422,0,1,1,64
8423,0,1,1,40
8424,1,3,1,24
8427,0,1,1,31
8428,0,0,1,53
8429,0,0,1,17
8430,0,0,1,104
8431,0,3,2,67
8433,0,0,2,13
8434,0,0,3,25
8436,0,5,1,91
8437,0,6,1,28
8441,0,3,1,61
8444,0,0,1,16
8449,0,2,1,88
8451,0,2,1,34
8452,0,1,2,40
8453,0,0,1,17
8457,0,1,1,83
8460,0,1,2,70
8461,0,2,4,32
8465,1,3,1,104
8469,0,3,2,60
8470,0,6,1,104
8475,0,5,1,104
8478,0,3,2,84
8480,0,0,2,51
8482,0,6,1,82
8483,0,2,1,33
8485,0,1,1,67
8486,0,0,2,38
8489,0,2,1,52
8490,0,0,1,103
8493,0,4,1,27
8494,0,1,1,64
8500,0,0,2,103
8501,0,0,1,30
8507,0,1,1,49
8510,0,1,2,38
8520,0,7,1,64
8524,0,1,1,80
8525,0,0,2,74
8526,0,0,1,39
8530,0,2,1,88
8534,1,0,1,103
8535,0,0,1,38
8539,0,4,1,49
8543,0,3,1,64
8548,0,5,2,62
8549,0,0,3,28
8552,0,6,1,41
8554,0,1,1,99
8555,0,0,2,28
8562,0,0,1,64
8563,0,2,1,104
8565,0,1,1,104
8568,0,1,1,103
8569,0,1,1,41
8574,0,2,1,10
8575,1,4,1,62
8576,0,5,1,104
8581,0,5,1,38
8585,0,2,1,32
8587,0,0,1,82
8594,0,1,1,76
8597,0,0,1,80
8598,0,0,1,28
8599,0,3,1,5
8601,0,2,2,65
8602,0,0,1,11
8608,0,3,1,68
8612,0,1,1,60
8614,0,0,1,102
8621,0,1,2,32
8623,0,4,1,97
8626,0,0,1,98
8630,0,2,2,87
8635,0,3,1,75
8636,0,5,1,68
8638,0,0,2,86
8640,0,0,1,96
8641,0,2,1,104
8649,0,1,2,26
8651,0,6,1,57
8652,0,0,2,25
8655,0,2,1,99
8656,0,0,2,65
8662,0,5,1,94
8663,0,1,1,20
8674,0,4,1,10
8676,0,2,1,104
8677,0,1,1,99
8685,0,3,1,28
8689,0,0,2,103
8692,0,2,1,103
8693,0,5,1,51
8695,0,1,1,41
8700,0,1,1,82
8706,0,1,1,101
8707,0,2,1,22
8708,0,2,1,19
8709,0,0,2,92
8710,0,1,1,40
8711,0,0,1,2
8717,0,1,1,14
8725,0,2,1,104
8727,0,0,1,103
8728,0,1,1,104
8729,0,0,2,64
8730,0,1,1,39
8731,0,4,1,31
8732,0,0,1,11
8733,0,2,1,104
8744,0,5,1,104
8745,0,0,1,70
8753,0,1,2,64
8756,0,2,1,44
8757,0,1,1,104
8759,0,1,1,38
8761,0,1,1,90
8765,0,1,1,40
8766,0,3,1,103
8772,0,2,2,53
8776,0,1,2,28
8777,1,1,2,103
8779,0,1,1,16
8782,0,5,1,84
8784,0,0,2,88
8788,0,4,1,17
8790,0,0,1,16
8791,1,1,2,103
8795,0,1,2,78
8797,0,0,1,94
8798,0,3,2,5
8804,0,2,1,103
8806,0,6,4,101
8808,0,0,1,104
8811,0,1,1,65
8815,0,1,1,13
8818,0,5,3,7
8820,0,0,1,65
8823,0,0,1,104
8825,0,5,1,84
8826,0,1,1,78
8827,0,0,1,64
8828,1,0,1,39
8829,1,0,1,31
8831,0,1,1,7
8832,0,2,1,67
8834,0,3,2,19
8836,0,1,1,40
8838,0,0,3,104
8839,0,7,1,67
8840,1,0,1,71
8842,0,2,1,104
8848,0,0,1,33
8849,0,0,1,64
8850,0,1,1,60
8854,0,0,1,64
8858,0,3,2,104
8862,0,4,1,68
8864,0,0,2,65
8866,0,1,1,76
8868,0,0,2,103
8875,0,0,1,34
8876,0,3,2,32
8881,1,0,1,103
8882,0,5,1,22
8889,0,2,1,9
8892,0,7,1,5
8893,0,1,2,46
8896,0,0,2,103
8898,0,1,2,31
8899,0,2,1,103
8900,0,2,2,89
8901,0,6,1,28
8902,0,0,1,38
8904,0,5,2,32
8907,0,0,1,64
8911,0,7,1,89
8917,0,0,1,70
8919,0,6,1,51
8924,0,1,2,92
8930,0,4,3,6
8934,0,0,2,99
8935,0,0,1,100
8936,0,0,1,71
8938,0,2,1,19
8941,0,0,1,20
8948,0,0,1,53
8949,0,2,2,88
8950,0,5,1,28
8951,0,6,1,101
8957,0,7,1,41
8960,0,6,4,67
8964,0,0,1,103
8966,0,0,1,80
8967,0,1,3,104
8968,0,0,1,80
8971,0,0,1,87
8973,0,1,1,27
8975,0,1,1,49
8978,0,0,1,67
8980,0,0,1,61
8982,0,0,1,5
8989,0,0,1,104
8993,0,1,1,38
8997,0,0,1,80
9003,0,4,1,68
9004,0,1,2,103
9005,0,0,1,86
9017,0,0,1,104
9018,0,7,1,101
9026,0,1,1,104
9028,0,7,1,104
9030,0,5,4,77
9031,0,5,4,85
9033,0,2,1,98
9037,0,5,1,85
9039,0,4,1,31
9040,0,0,1,104
9042,0,0,1,10
9050,0,5,1,50
9052,0,1,1,82
9055,0,3,1,87
9059,0,0,2,79
9060,0,1,1,84
9061,0,1,2,65
9062,0,0,1,104
9065,0,1,2,82
9071,0,3,1,32
9077,0,4,1,102
9081,0,2,1,81
9087,0,4,1,104
9090,0,0,2,80
9091,0,0,1,34
9094,0,0,1,104
9095,0,2,1,101
9101,1,0,1,8
9103,0,0,2,28
9104,0,0,1,103
9108,0,2,1,64
9112,0,2,2,78
9115,0,5,1,28
9118,0,1,2,76
9120,0,0,2,64
9121,0,2,2,68
9122,0,5,1,72
9123,0,4,1,6
9125,0,6,3,103
9126,0,6,1,37
9130,0,5,1,6
9132,0,5,1,32
9135,0,1,2,87
9144,0,5,2,104
9145,0,1,1,19
9146,0,0,1,22
9147,0,0,1,104
9149,0,0,1,99
9151,0,5,1,83
9153,0,1,1,32
9154,0,0,1,25
9155,1,3,3,55
9157,0,1,2,66
9163,0,0,2,17
9165,0,3,1,104
9167,0,5,1,104
9173,0,5,1,104
9174,0,0,1,67
9175,0,0,1,19
9176,0,0,1,95
9177,1,3,1,39
9178,0,7,1,5
9179,0,0,1,78
9180,0,1,1,10
9184,0,6,1,104
9185,0,6,1,7
9186,0,7,1,28
9187,0,0,2,28
9190,0,2,2,3
9191,0,2,1,104
9195,0,1,2,32
9199,0,1,1,104
9201,0,5,3,17
9202,0,2,1,28
9204,0,6,1,44
9207,0,7,2,32
9209,0,1,1,42
9214,0,2,1,48
9215,0,0,2,103
9217,0,5,1,51
9223,0,7,3,11
9224,0,1,1,51
9225,0,1,2,38
9227,0,0,3,72
9230,0,0,2,91
9241,0,0,1,65
9242,0,2,1,56
9243,0,0,1,71
9248,0,0,1,17
9250,0,0,1,91
9256,0,0,1,85
9259,0,1,2,90
9260,0,2,1,82
9261,0,1,1,42
9267,0,0,1,46
9269,0,6,1,60
9270,0,1,1,103
9272,0,4,2,5
9278,0,5,1,104
9281,0,3,1,39
9285,0,2,1,7
9289,0,1,1,52
9290,0,0,1,5
9291,0,5,2,45
9296,0,2,1,104
9300,0,4,2,104
9301,0,1,1,64
9302,0,0,1,78
9303,0,2,1,64
9304,0,0,2,82
9305,0,0,2,90
9307,0,5,1,104
9308,0,6,1,104
9312,0,6,1,104
9317,0,0,1,104
9318,0,3,4,95
9320,0,1,1,103
9322,0,3,1,87
9326,0,2,1,53
9327,0,2,1,104
9328,0,1,1,65
9329,0,1,1,104
9330,0,0,1,51
9331,0,1,1,104
9337,0,0,1,54
9342,0,0,1,13
9346,0,0,1,2
9347,0,5,1,55
9352,0,3,2,55
9353,0,3,1,29
9357,0,3,1,27
9359,0,0,2,60
9360,1,1,1,103
9366,0,0,1,88
9367,0,2,1,104
9368,0,1,2,27
9372,0,3,1,44
9373,0,5,1,23
9374,0,0,2,19
9379,0,1,1,87
9380,0,2,1,16
9382,0,1,1,28
9386,0,0,4,103
9389,0,0,1,104
9392,0,3,2,64
9397,0,2,1,3
9402,0,1,1,10
9403,0,1,1,22
9404,0,0,1,94
9409,0,0,2,55
9410,0,5,1,85
9411,0,7,1,5
9412,0,6,1,95
9416,0,0,2,80
9419,0,2,1,87
9421,0,0,1,14
9422,0,5,1,104
9423,0,4,1,37
9429,0,5,1,28
9430,0,0,1,104
9436,0,5,1,62
9439,0,7,1,34
9443,0,2,1,12
9445,0,0,1,91
9447,0,3,1,83
9449,0,3,1,50
9453,0,1,1,61
9457,0,3,1,19
9458,0,3,1,101
9459,0,2,1,67
9460,0,5,1,44
9466,0,0,1,12
9470,1,0,2,67
9478,0,2,2,104
9479,0,0,1,104
9480,0,2,1,75
9484,0,1,1,13
9488,0,1,1,100
9491,0,5,2,95
9498,0,5,1,60
9502,0,2,1,19
9504,0,0,1,104
9510,0,3,1,7
9512,0,1,1,84
9513,0,0,1,104
9515,0,1,2,45
9516,0,1,1,68
9518,0,3,1,84
9520,0,0,1,93
9521,1,4,1,104
9526,0,0,2,40
9527,0,0,1,10
9528,0,4,1,104
9530,0,0,1,3
9532,0,2,1,40
9537,0,5,2,104
9538,0,2,2,104
9554,0,0,1,40
9555,0,1,1,77
9556,0,0,1,104
9557,0,1,1,90
9562,0,0,2,94
9564,0,0,1,68
9566,0,3,1,19
9568,0,1,1,29
9573,0,4,2,46
9574,0,0,2,46
9584,0,5,1,10
9590,0,0,1,99
9591,0,1,2,38
9594,0,0,1,48
9597,0,5,1,3
9599,0,5,2,104
9600,0,3,4,87
9601,0,0,1,80
9602,0,1,1,103
9605,0,1,2,60
9608,0,0,1,90
9609,0,1,1,42
9613,0,5,1,104
9614,0,5,1,65
9615,0,5,1,83
9617,0,0,2,3
9619,0,1,1,64
9620,0,6,1,82
9621,0,5,1,45
9630,0,0,1,103
9637,0,4,1,90
9639,0,2,1,31
9642,0,0,2,43
9643,0,0,1,4
9647,0,3,1,67
9648,0,3,4,27
9651,0,0,4,89
9655,0,1,1,72
9656,0,0,1,24
9660,0,0,2,78
9661,0,0,3,89
9662,0,1,1,41
9663,0,1,2,22
9665,0,2,1,82
9666,0,6,1,64
9667,0,1,2,74
9669,0,2,1,104
9672,0,4,2,31
9674,0,7,1,53
9675,0,1,1,94
9677,0,0,2,85
9681,0,0,2,11
9682,0,3,1,104
9683,0,0,1,88
9684,0,1,1,12
9688,0,1,1,48
9689,0,5,1,14
9691,0,2,1,85
9694,0,5,2,36
9697,0,1,1,86
9700,0,0,3,104
9705,0,5,4,85
9706,0,0,1,80
9707,0,2,2,26
9709,0,0,2,59
9711,0,7,2,104
9712,0,0,2,101
9713,0,1,1,64
9715,0,5,1,89
9716,0,7,1,101
9717,0,0,1,85
9718,0,1,2,60
9722,0,6,2,26
9725,0,2,1,104
9732,0,5,2,92
9733,0,0,1,80
9735,0,5,1,90
9737,0,7,2,82
9742,0,2,1,87
9743,0,1,1,82
9745,0,0,2,27
9746,0,3,2,103
9751,0,1,1,99
9754,0,0,1,38
9756,0,1,2,87
9757,0,5,4,3
9761,0,0,1,92
9763,0,5,1,5
9769,0,1,4,34
9771,0,6,1,34
9773,0,4,2,49
9775,0,5,1,74
9782,0,0,2,19
9783,1,0,4,97
9786,0,6,1,64
9789,0,2,1,30
9790,0,0,2,32
9791,0,3,2,92
9794,0,0,1,11
9796,0,0,1,53
9798,0,5,1,104
9804,0,5,1,104
9806,0,5,1,57
9810,0,0,2,87
9811,0,0,1,25
9812,0,1,1,2
9816,1,0,1,64
9819,0,3,1,83
9820,0,0,1,88
9823,0,4,2,64
9828,0,2,1,22
9830,0,1,2,14
9833,0,1,1,68
9834,0,6,3,28
9836,0,1,2,38
9839,0,2,1,23
9840,0,3,1,28
9841,0,7,1,16
9842,0,1,1,39
9848,0,1,1,32
9850,1,0,1,87
9854,0,0,2,26
9855,0,1,3,25
9858,0,3,1,104
9860,0,3,1,67
9861,0,3,1,32
9863,0,1,1,103
9864,0,0,3,38
9872,0,2,1,104
9873,0,2,1,93
9877,0,3,1,64
9879,0,0,2,17
9880,0,0,1,66
9883,0,2,2,64
